filename,width,height,class,xmin,ymin,xmax,ymax
levle1_461_jpg.rf.1e9a5a29986314537e31952ccb2c0f12.jpg,374,416,blackheads,189,56,204,69
levle1_461_jpg.rf.1e9a5a29986314537e31952ccb2c0f12.jpg,374,416,blackheads,221,70,233,79
levle1_461_jpg.rf.1e9a5a29986314537e31952ccb2c0f12.jpg,374,416,blackheads,116,72,133,86
levle1_157_jpg.rf.20e92a329bea4cbbf32f16af9e2d2696.jpg,374,416,papules,240,95,253,110
levle1_157_jpg.rf.20e92a329bea4cbbf32f16af9e2d2696.jpg,374,416,blackhead,181,206,197,221
levle1_157_jpg.rf.20e92a329bea4cbbf32f16af9e2d2696.jpg,374,416,pustules,220,273,230,283
levle1_157_jpg.rf.20e92a329bea4cbbf32f16af9e2d2696.jpg,374,416,papules,230,287,243,300
levle1_157_jpg.rf.20e92a329bea4cbbf32f16af9e2d2696.jpg,374,416,blackheads,142,296,154,310
levle1_157_jpg.rf.20e92a329bea4cbbf32f16af9e2d2696.jpg,374,416,papules,198,298,209,310
levle1_157_jpg.rf.20e92a329bea4cbbf32f16af9e2d2696.jpg,374,416,blackheads,66,316,80,330
levle1_157_jpg.rf.20e92a329bea4cbbf32f16af9e2d2696.jpg,374,416,pustules,115,355,125,364
levle1_157_jpg.rf.20e92a329bea4cbbf32f16af9e2d2696.jpg,374,416,papules,205,358,212,370
MV5BMTAzYWExMzEtM2IzZC00ODE0LTkwN2EtMWQ4M2Q1NGY4MTkzXkEyXkFqcGdeQXVyMTA0NTQ2OTk0-_V1_UY1200_CR350-0-630-1200_AL__jpg.rf.1f3e19b8ab4e35dfc1d54103571c87de.jpg,630,1200,freckle,245,208,532,442
MV5BMTAzYWExMzEtM2IzZC00ODE0LTkwN2EtMWQ4M2Q1NGY4MTkzXkEyXkFqcGdeQXVyMTA0NTQ2OTk0-_V1_UY1200_CR350-0-630-1200_AL__jpg.rf.1f3e19b8ab4e35dfc1d54103571c87de.jpg,630,1200,freckle,183,553,587,762
2a66b8f6033dce2ec35c62335eacc29f_jpg.rf.1fdcc14573082027f901919163a9040d.jpg,800,1000,freckle,84,374,701,551
01F3MMWDF4M4P269K7GH56PHZT_jpeg_jpg.rf.221808e19326b8fca00d32e22a216577.jpg,416,314,blackheads,318,4,342,25
01F3MMWDF4M4P269K7GH56PHZT_jpeg_jpg.rf.221808e19326b8fca00d32e22a216577.jpg,416,314,whiteheads,154,139,175,158
01F3MMWDF4M4P269K7GH56PHZT_jpeg_jpg.rf.221808e19326b8fca00d32e22a216577.jpg,416,314,whiteheads,195,147,216,165
01F3MMWDF4M4P269K7GH56PHZT_jpeg_jpg.rf.221808e19326b8fca00d32e22a216577.jpg,416,314,blackheads,302,7,321,26
01F3MMWDF4M4P269K7GH56PHZT_jpeg_jpg.rf.221808e19326b8fca00d32e22a216577.jpg,416,314,whiteheads,262,177,283,198
01F3MMWDF4M4P269K7GH56PHZT_jpeg_jpg.rf.221808e19326b8fca00d32e22a216577.jpg,416,314,blackheads,21,236,45,263
01F3MMWDF4M4P269K7GH56PHZT_jpeg_jpg.rf.221808e19326b8fca00d32e22a216577.jpg,416,314,papules,264,13,293,44
01F3MMWDF4M4P269K7GH56PHZT_jpeg_jpg.rf.221808e19326b8fca00d32e22a216577.jpg,416,314,pustules,126,49,152,68
01F3MMWDF4M4P269K7GH56PHZT_jpeg_jpg.rf.221808e19326b8fca00d32e22a216577.jpg,416,314,pustules,110,70,131,87
01F3MMWDF4M4P269K7GH56PHZT_jpeg_jpg.rf.221808e19326b8fca00d32e22a216577.jpg,416,314,whiteheads,121,116,136,134
01F3MMWDF4M4P269K7GH56PHZT_jpeg_jpg.rf.221808e19326b8fca00d32e22a216577.jpg,416,314,whiteheads,52,120,83,145
2_jpg.rf.222db5fdf04a5a16db1a5ec1beb46086.jpg,500,332,wrinkle,254,33,342,71
2_jpg.rf.222db5fdf04a5a16db1a5ec1beb46086.jpg,500,332,wrinkle,161,73,186,100
2_jpg.rf.222db5fdf04a5a16db1a5ec1beb46086.jpg,500,332,wrinkle,182,68,247,80
2_jpg.rf.222db5fdf04a5a16db1a5ec1beb46086.jpg,500,332,wrinkle,161,64,183,91
2_jpg.rf.222db5fdf04a5a16db1a5ec1beb46086.jpg,500,332,wrinkle,187,20,358,66
2_jpg.rf.222db5fdf04a5a16db1a5ec1beb46086.jpg,500,332,wrinkle,157,50,192,90
2_jpg.rf.222db5fdf04a5a16db1a5ec1beb46086.jpg,500,332,wrinkle,185,36,252,48
2_jpg.rf.222db5fdf04a5a16db1a5ec1beb46086.jpg,500,332,wrinkle,245,3,346,38
2_jpg.rf.222db5fdf04a5a16db1a5ec1beb46086.jpg,500,332,wrinkle,163,23,209,36
2_jpg.rf.222db5fdf04a5a16db1a5ec1beb46086.jpg,500,332,wrinkle,151,31,233,76
2_jpg.rf.222db5fdf04a5a16db1a5ec1beb46086.jpg,500,332,wrinkle,213,0,291,28
2_jpg.rf.222db5fdf04a5a16db1a5ec1beb46086.jpg,500,332,wrinkle,327,25,357,46
2_jpg.rf.222db5fdf04a5a16db1a5ec1beb46086.jpg,500,332,wrinkle,353,47,376,93
2_jpg.rf.222db5fdf04a5a16db1a5ec1beb46086.jpg,500,332,wrinkle,363,100,392,105
2_jpg.rf.222db5fdf04a5a16db1a5ec1beb46086.jpg,500,332,wrinkle,167,164,179,175
2_jpg.rf.222db5fdf04a5a16db1a5ec1beb46086.jpg,500,332,wrinkle,184,170,206,182
2_jpg.rf.222db5fdf04a5a16db1a5ec1beb46086.jpg,500,332,wrinkle,177,179,195,222
2_jpg.rf.222db5fdf04a5a16db1a5ec1beb46086.jpg,500,332,wrinkle,366,193,386,245
2_jpg.rf.222db5fdf04a5a16db1a5ec1beb46086.jpg,500,332,wrinkle,219,229,228,265
2_jpg.rf.222db5fdf04a5a16db1a5ec1beb46086.jpg,500,332,wrinkle,173,162,198,191
2_jpg.rf.222db5fdf04a5a16db1a5ec1beb46086.jpg,500,332,wrinkle,369,107,400,123
2_jpg.rf.222db5fdf04a5a16db1a5ec1beb46086.jpg,500,332,wrinkle,378,120,415,141
2_jpg.rf.222db5fdf04a5a16db1a5ec1beb46086.jpg,500,332,wrinkle,384,140,418,165
2_jpg.rf.222db5fdf04a5a16db1a5ec1beb46086.jpg,500,332,wrinkle,406,174,414,219
2_jpg.rf.222db5fdf04a5a16db1a5ec1beb46086.jpg,500,332,wrinkle,402,197,408,240
2_jpg.rf.222db5fdf04a5a16db1a5ec1beb46086.jpg,500,332,wrinkle,397,199,404,262
fla-2-_jpg.rf.22337bc03bffc4009b94d68714fe11a0.jpg,399,454,3,104,0,247,120
fla-2-_jpg.rf.22337bc03bffc4009b94d68714fe11a0.jpg,399,454,3,54,137,182,288
fla-2-_jpg.rf.22337bc03bffc4009b94d68714fe11a0.jpg,399,454,3,187,289,350,451
350_jpg.rf.2200f2d059ea1e07d4e5ac9bd09b84fa.jpg,5803,3869,wrinkle,2042,1430,2939,1594
350_jpg.rf.2200f2d059ea1e07d4e5ac9bd09b84fa.jpg,5803,3869,wrinkle,2381,1432,3491,1601
350_jpg.rf.2200f2d059ea1e07d4e5ac9bd09b84fa.jpg,5803,3869,wrinkle,2097,1616,2232,1683
350_jpg.rf.2200f2d059ea1e07d4e5ac9bd09b84fa.jpg,5803,3869,wrinkle,2136,1683,2483,1745
350_jpg.rf.2200f2d059ea1e07d4e5ac9bd09b84fa.jpg,5803,3869,wrinkle,2564,1618,2666,1922
350_jpg.rf.2200f2d059ea1e07d4e5ac9bd09b84fa.jpg,5803,3869,wrinkle,2682,1332,3499,1412
350_jpg.rf.2200f2d059ea1e07d4e5ac9bd09b84fa.jpg,5803,3869,wrinkle,2799,1582,2848,1826
350_jpg.rf.2200f2d059ea1e07d4e5ac9bd09b84fa.jpg,5803,3869,wrinkle,3056,1530,3345,1617
350_jpg.rf.2200f2d059ea1e07d4e5ac9bd09b84fa.jpg,5803,3869,wrinkle,2748,1231,2982,1278
350_jpg.rf.2200f2d059ea1e07d4e5ac9bd09b84fa.jpg,5803,3869,wrinkle,2413,1369,2661,1383
350_jpg.rf.2200f2d059ea1e07d4e5ac9bd09b84fa.jpg,5803,3869,wrinkle,2699,1751,2727,1909
350_jpg.rf.2200f2d059ea1e07d4e5ac9bd09b84fa.jpg,5803,3869,wrinkle,2006,1792,2138,1931
350_jpg.rf.2200f2d059ea1e07d4e5ac9bd09b84fa.jpg,5803,3869,wrinkle,2314,1792,2340,1917
350_jpg.rf.2200f2d059ea1e07d4e5ac9bd09b84fa.jpg,5803,3869,wrinkle,2226,1819,2291,1953
350_jpg.rf.2200f2d059ea1e07d4e5ac9bd09b84fa.jpg,5803,3869,wrinkle,2742,1162,2760,1277
350_jpg.rf.2200f2d059ea1e07d4e5ac9bd09b84fa.jpg,5803,3869,wrinkle,2265,2553,2334,2751
350_jpg.rf.2200f2d059ea1e07d4e5ac9bd09b84fa.jpg,5803,3869,wrinkle,2184,2548,2191,2684
350_jpg.rf.2200f2d059ea1e07d4e5ac9bd09b84fa.jpg,5803,3869,wrinkle,2173,1897,2234,1991
350_jpg.rf.2200f2d059ea1e07d4e5ac9bd09b84fa.jpg,5803,3869,wrinkle,3390,1725,3419,1865
350_jpg.rf.2200f2d059ea1e07d4e5ac9bd09b84fa.jpg,5803,3869,wrinkle,2236,1369,2391,1422
levle1_524_jpg.rf.1ec5f68fada07806453b179ca49d832c.jpg,374,416,nodules,277,263,302,289
levle1_524_jpg.rf.1ec5f68fada07806453b179ca49d832c.jpg,374,416,acne scar,262,292,281,307
levle1_524_jpg.rf.1ec5f68fada07806453b179ca49d832c.jpg,374,416,acne scar,251,295,268,313
levle1_524_jpg.rf.1ec5f68fada07806453b179ca49d832c.jpg,374,416,acne scar,273,300,291,315
levle1_524_jpg.rf.1ec5f68fada07806453b179ca49d832c.jpg,374,416,acne scar,262,312,280,330
levle1_524_jpg.rf.1ec5f68fada07806453b179ca49d832c.jpg,374,416,papules,241,320,264,340
levle1_524_jpg.rf.1ec5f68fada07806453b179ca49d832c.jpg,374,416,papules,250,352,268,365
levle1_524_jpg.rf.1ec5f68fada07806453b179ca49d832c.jpg,374,416,whiteheads,184,359,199,372
fln2-1-_jpg.rf.22c39a51d0b416b3eca70996d56ec1c0.jpg,369,365,3,73,70,301,285
levle0_19_jpg.rf.22416677e532a637321680d8fdbb68e4.jpg,416,416,acne scar,253,280,279,307
levle0_19_jpg.rf.22416677e532a637321680d8fdbb68e4.jpg,416,416,acne scar,213,288,231,305
levle0_19_jpg.rf.22416677e532a637321680d8fdbb68e4.jpg,416,416,acne scar,234,300,259,326
levle0_19_jpg.rf.22416677e532a637321680d8fdbb68e4.jpg,416,416,whiteheads,223,37,237,50
140_jpg.rf.24ab1f47ecf740b58ef4c86031a00e21.jpg,275,183,Dark Circle,71,105,198,166
levle1_474_jpg.rf.22516c0660b267becc7bfee2438d7d15.jpg,374,416,pustules,214,288,226,307
levle1_474_jpg.rf.22516c0660b267becc7bfee2438d7d15.jpg,374,416,whiteheads,233,298,247,313
levle1_474_jpg.rf.22516c0660b267becc7bfee2438d7d15.jpg,374,416,pustules,208,305,225,323
levle1_474_jpg.rf.22516c0660b267becc7bfee2438d7d15.jpg,374,416,pustules,257,308,276,323
levle1_474_jpg.rf.22516c0660b267becc7bfee2438d7d15.jpg,374,416,papules,220,341,240,361
levle1_474_jpg.rf.22516c0660b267becc7bfee2438d7d15.jpg,374,416,papules,187,91,204,105
271_jpg.rf.23244f7d93dacdc01607a9b2288eac69.jpg,358,444,wrinkle,178,127,241,136
271_jpg.rf.23244f7d93dacdc01607a9b2288eac69.jpg,358,444,wrinkle,77,153,111,170
271_jpg.rf.23244f7d93dacdc01607a9b2288eac69.jpg,358,444,wrinkle,106,139,185,160
271_jpg.rf.23244f7d93dacdc01607a9b2288eac69.jpg,358,444,wrinkle,223,142,246,149
271_jpg.rf.23244f7d93dacdc01607a9b2288eac69.jpg,358,444,wrinkle,179,148,234,154
271_jpg.rf.23244f7d93dacdc01607a9b2288eac69.jpg,358,444,wrinkle,150,160,241,179
271_jpg.rf.23244f7d93dacdc01607a9b2288eac69.jpg,358,444,wrinkle,85,159,171,183
271_jpg.rf.23244f7d93dacdc01607a9b2288eac69.jpg,358,444,wrinkle,151,180,155,205
271_jpg.rf.23244f7d93dacdc01607a9b2288eac69.jpg,358,444,wrinkle,255,287,264,386
271_jpg.rf.23244f7d93dacdc01607a9b2288eac69.jpg,358,444,wrinkle,228,243,263,264
271_jpg.rf.23244f7d93dacdc01607a9b2288eac69.jpg,358,444,wrinkle,110,184,148,198
fb5dc56a8d9a71d4261d0bed7d9e0f44_jpg.rf.230e3ab119ce90ae209206132a06c438.jpg,684,1029,freckle,241,187,516,286
fb5dc56a8d9a71d4261d0bed7d9e0f44_jpg.rf.230e3ab119ce90ae209206132a06c438.jpg,684,1029,freckle,203,379,557,520
avatars-RjZgn6eRGScVIjLE-Sp4i2g-t500x500_jpg.rf.255c993a83467c65dcedc8e193ee1410.jpg,500,500,freckle,154,90,301,184
avatars-RjZgn6eRGScVIjLE-Sp4i2g-t500x500_jpg.rf.255c993a83467c65dcedc8e193ee1410.jpg,500,500,freckle,292,250,419,362
avatars-RjZgn6eRGScVIjLE-Sp4i2g-t500x500_jpg.rf.255c993a83467c65dcedc8e193ee1410.jpg,500,500,freckle,132,261,224,353
fla-53-_JPG.rf.24511d595361a19ea40bec9516a8381d.jpg,1698,1302,3,372,142,954,739
levle3_89_jpg.rf.25600ed9fa3cf8d95bbd3ffdb47bdd6f.jpg,374,416,whiteheads,228,98,234,105
levle3_89_jpg.rf.25600ed9fa3cf8d95bbd3ffdb47bdd6f.jpg,374,416,whiteheads,190,98,201,109
levle3_89_jpg.rf.25600ed9fa3cf8d95bbd3ffdb47bdd6f.jpg,374,416,whiteheads,202,119,209,125
levle3_89_jpg.rf.25600ed9fa3cf8d95bbd3ffdb47bdd6f.jpg,374,416,papules,147,121,161,134
levle3_89_jpg.rf.25600ed9fa3cf8d95bbd3ffdb47bdd6f.jpg,374,416,whiteheads,198,126,210,137
levle3_89_jpg.rf.25600ed9fa3cf8d95bbd3ffdb47bdd6f.jpg,374,416,pustules,176,125,191,139
levle3_89_jpg.rf.25600ed9fa3cf8d95bbd3ffdb47bdd6f.jpg,374,416,papules,244,236,266,252
levle3_89_jpg.rf.25600ed9fa3cf8d95bbd3ffdb47bdd6f.jpg,374,416,papules,131,262,150,279
levle3_89_jpg.rf.25600ed9fa3cf8d95bbd3ffdb47bdd6f.jpg,374,416,pustules,125,291,140,307
levle3_89_jpg.rf.25600ed9fa3cf8d95bbd3ffdb47bdd6f.jpg,374,416,pustules,243,300,254,312
levle3_89_jpg.rf.25600ed9fa3cf8d95bbd3ffdb47bdd6f.jpg,374,416,papules,191,317,204,330
levle3_89_jpg.rf.25600ed9fa3cf8d95bbd3ffdb47bdd6f.jpg,374,416,pustules,229,320,248,335
levle3_89_jpg.rf.25600ed9fa3cf8d95bbd3ffdb47bdd6f.jpg,374,416,papules,225,29,238,40
levle3_89_jpg.rf.25600ed9fa3cf8d95bbd3ffdb47bdd6f.jpg,374,416,papules,157,342,172,360
levle3_89_jpg.rf.25600ed9fa3cf8d95bbd3ffdb47bdd6f.jpg,374,416,pustules,230,357,242,368
levle3_89_jpg.rf.25600ed9fa3cf8d95bbd3ffdb47bdd6f.jpg,374,416,pustules,244,357,255,368
levle3_89_jpg.rf.25600ed9fa3cf8d95bbd3ffdb47bdd6f.jpg,374,416,pustules,242,372,264,384
levle3_89_jpg.rf.25600ed9fa3cf8d95bbd3ffdb47bdd6f.jpg,374,416,nodules,160,367,195,392
levle3_89_jpg.rf.25600ed9fa3cf8d95bbd3ffdb47bdd6f.jpg,374,416,pustules,239,389,253,401
levle3_89_jpg.rf.25600ed9fa3cf8d95bbd3ffdb47bdd6f.jpg,374,416,whiteheads,247,48,253,54
levle3_89_jpg.rf.25600ed9fa3cf8d95bbd3ffdb47bdd6f.jpg,374,416,whiteheads,220,64,227,70
levle3_89_jpg.rf.25600ed9fa3cf8d95bbd3ffdb47bdd6f.jpg,374,416,whiteheads,226,65,231,72
levle3_89_jpg.rf.25600ed9fa3cf8d95bbd3ffdb47bdd6f.jpg,374,416,whiteheads,205,68,211,75
levle3_89_jpg.rf.25600ed9fa3cf8d95bbd3ffdb47bdd6f.jpg,374,416,papules,165,66,181,80
levle3_89_jpg.rf.25600ed9fa3cf8d95bbd3ffdb47bdd6f.jpg,374,416,whiteheads,188,71,196,77
levle3_89_jpg.rf.25600ed9fa3cf8d95bbd3ffdb47bdd6f.jpg,374,416,whiteheads,176,70,185,79
levle3_89_jpg.rf.25600ed9fa3cf8d95bbd3ffdb47bdd6f.jpg,374,416,whiteheads,210,76,216,83
levle3_89_jpg.rf.25600ed9fa3cf8d95bbd3ffdb47bdd6f.jpg,374,416,whiteheads,199,83,205,89
levle3_89_jpg.rf.25600ed9fa3cf8d95bbd3ffdb47bdd6f.jpg,374,416,whiteheads,181,83,190,92
levle3_89_jpg.rf.25600ed9fa3cf8d95bbd3ffdb47bdd6f.jpg,374,416,whiteheads,212,87,218,94
levle3_89_jpg.rf.25600ed9fa3cf8d95bbd3ffdb47bdd6f.jpg,374,416,whiteheads,210,93,218,99
levle1_143_jpg.rf.258e0933c2f87f08bef3c2c219c08c89.jpg,374,416,acne scar,180,182,201,196
levle1_143_jpg.rf.258e0933c2f87f08bef3c2c219c08c89.jpg,374,416,acne scar,167,188,182,203
levle1_143_jpg.rf.258e0933c2f87f08bef3c2c219c08c89.jpg,374,416,whiteheads,321,211,336,224
levle1_143_jpg.rf.258e0933c2f87f08bef3c2c219c08c89.jpg,374,416,papules,266,212,287,231
levle1_143_jpg.rf.258e0933c2f87f08bef3c2c219c08c89.jpg,374,416,blackheads,334,219,350,232
levle1_143_jpg.rf.258e0933c2f87f08bef3c2c219c08c89.jpg,374,416,acne scar,224,266,241,282
levle2_125_jpg.rf.2647f70cfb72e557a06841ad12a53148.jpg,374,416,acne scar,250,225,269,250
levle2_125_jpg.rf.2647f70cfb72e557a06841ad12a53148.jpg,374,416,nodules,257,261,274,289
levle2_125_jpg.rf.2647f70cfb72e557a06841ad12a53148.jpg,374,416,nodules,191,271,219,287
levle2_125_jpg.rf.2647f70cfb72e557a06841ad12a53148.jpg,374,416,nodules,181,287,203,304
levle2_125_jpg.rf.2647f70cfb72e557a06841ad12a53148.jpg,374,416,acne scar,212,324,235,343
how-to-get-rid-of-redness-on-face-feat_jpg.rf.263005e4cc883f801c200fc293916824.jpg,1200,811,skinredness,544,136,868,492
levle1_427_jpg.rf.2740aacf96e01c13ad23c69f3e92374a.jpg,374,416,papules,207,131,222,144
levle1_427_jpg.rf.2740aacf96e01c13ad23c69f3e92374a.jpg,374,416,pustules,134,139,146,155
levle1_427_jpg.rf.2740aacf96e01c13ad23c69f3e92374a.jpg,374,416,whiteheads,283,156,294,168
levle1_427_jpg.rf.2740aacf96e01c13ad23c69f3e92374a.jpg,374,416,whiteheads,273,180,284,191
levle1_427_jpg.rf.2740aacf96e01c13ad23c69f3e92374a.jpg,374,416,whiteheads,263,189,272,200
levle1_427_jpg.rf.2740aacf96e01c13ad23c69f3e92374a.jpg,374,416,whiteheads,234,273,242,279
levle1_427_jpg.rf.2740aacf96e01c13ad23c69f3e92374a.jpg,374,416,whiteheads,237,279,247,288
levle1_427_jpg.rf.2740aacf96e01c13ad23c69f3e92374a.jpg,374,416,whiteheads,218,288,228,297
levle1_427_jpg.rf.2740aacf96e01c13ad23c69f3e92374a.jpg,374,416,whiteheads,247,294,256,305
levle1_427_jpg.rf.2740aacf96e01c13ad23c69f3e92374a.jpg,374,416,pustules,183,293,194,307
levle1_427_jpg.rf.2740aacf96e01c13ad23c69f3e92374a.jpg,374,416,whiteheads,222,301,233,309
levle1_427_jpg.rf.2740aacf96e01c13ad23c69f3e92374a.jpg,374,416,papules,164,365,176,376
levle1_427_jpg.rf.2740aacf96e01c13ad23c69f3e92374a.jpg,374,416,papules,179,374,196,391
levle1_468_jpg.rf.26d6823664b94969e190aae1a22b177d.jpg,374,416,acne scar,171,251,188,266
levle1_468_jpg.rf.26d6823664b94969e190aae1a22b177d.jpg,374,416,acne scar,58,260,75,279
levle1_468_jpg.rf.26d6823664b94969e190aae1a22b177d.jpg,374,416,acne scar,110,285,136,304
levle1_468_jpg.rf.26d6823664b94969e190aae1a22b177d.jpg,374,416,acne scar,78,297,98,315
GettyImages-546459592-5b215d8996c74956bc733aa9f6dd21a8_jpg.rf.2786cf4fb0b8d78e5e458031591b3106.jpg,1500,1000,vascular,1196,424,1500,839
GettyImages-546459592-5b215d8996c74956bc733aa9f6dd21a8_jpg.rf.2786cf4fb0b8d78e5e458031591b3106.jpg,1500,1000,vascular,871,299,1106,534
GettyImages-546459592-5b215d8996c74956bc733aa9f6dd21a8_jpg.rf.2786cf4fb0b8d78e5e458031591b3106.jpg,1500,1000,vascular,466,433,816,814
2738625961_1_jpg.rf.261f53ae46a0c7dc3eed35d7e8910d20.jpg,960,960,Dark Circle,173,422,259,485
2738625961_1_jpg.rf.261f53ae46a0c7dc3eed35d7e8910d20.jpg,960,960,Dark Circle,328,364,446,440
1399670-500w_jpg.rf.28165bba106959df90af7c8ab0024fc3.jpg,500,751,freckle,89,58,309,162
1399670-500w_jpg.rf.28165bba106959df90af7c8ab0024fc3.jpg,500,751,freckle,100,226,200,309
1399670-500w_jpg.rf.28165bba106959df90af7c8ab0024fc3.jpg,500,751,freckle,273,222,360,373
1399670-500w_jpg.rf.28165bba106959df90af7c8ab0024fc3.jpg,500,751,freckle,290,140,340,216
eb090cf5143403afc8bfb75c9f35b3de_jpg.rf.27bb1709adfeba8c33a1ca173296335a.jpg,736,1308,freckle,158,618,516,730
levle1_591_jpg.rf.28621848854e4cd0c4434e967390e756.jpg,374,416,papules,191,108,209,133
levle1_591_jpg.rf.28621848854e4cd0c4434e967390e756.jpg,374,416,papules,206,237,224,256
levle1_591_jpg.rf.28621848854e4cd0c4434e967390e756.jpg,374,416,pustules,248,314,267,329
levle1_591_jpg.rf.28621848854e4cd0c4434e967390e756.jpg,374,416,whiteheads,178,350,190,364
levle1_591_jpg.rf.28621848854e4cd0c4434e967390e756.jpg,374,416,papules,219,376,235,392
2106011059_1_jpg.rf.27f62301909d80354bb199f3cf157305.jpg,1459,1075,Dark Circle,932,539,1083,618
2106011059_1_jpg.rf.27f62301909d80354bb199f3cf157305.jpg,1459,1075,Dark Circle,696,538,799,598
40_jpg.rf.284436674bb1a93120fcd57edb08ff9c.jpg,403,416,pustules,190,90,222,117
40_jpg.rf.284436674bb1a93120fcd57edb08ff9c.jpg,403,416,pustules,313,106,340,138
40_jpg.rf.284436674bb1a93120fcd57edb08ff9c.jpg,403,416,pustules,260,3,287,24
40_jpg.rf.284436674bb1a93120fcd57edb08ff9c.jpg,403,416,pustules,201,172,235,197
40_jpg.rf.284436674bb1a93120fcd57edb08ff9c.jpg,403,416,blackheads,372,215,397,243
40_jpg.rf.284436674bb1a93120fcd57edb08ff9c.jpg,403,416,blackheads,192,254,221,277
40_jpg.rf.284436674bb1a93120fcd57edb08ff9c.jpg,403,416,pustules,249,268,285,302
40_jpg.rf.284436674bb1a93120fcd57edb08ff9c.jpg,403,416,pustules,77,312,106,337
40_jpg.rf.284436674bb1a93120fcd57edb08ff9c.jpg,403,416,pustules,23,378,44,399
40_jpg.rf.284436674bb1a93120fcd57edb08ff9c.jpg,403,416,pustules,344,57,373,80
40_jpg.rf.284436674bb1a93120fcd57edb08ff9c.jpg,403,416,pustules,291,60,320,85
levle1_168_jpg.rf.286be2782cff704c0bae8a91630d205a.jpg,374,416,acne scar,153,284,166,303
levle1_168_jpg.rf.286be2782cff704c0bae8a91630d205a.jpg,374,416,acne scar,214,287,229,305
levle1_168_jpg.rf.286be2782cff704c0bae8a91630d205a.jpg,374,416,blackhead,187,300,202,315
levle1_168_jpg.rf.286be2782cff704c0bae8a91630d205a.jpg,374,416,papules,109,302,120,313
levle1_168_jpg.rf.286be2782cff704c0bae8a91630d205a.jpg,374,416,blackhead,141,312,156,324
levle2_61_jpg.rf.2871c2340d8d3bc2abc22206e66b5926.jpg,416,276,acne scar,83,131,98,150
levle2_61_jpg.rf.2871c2340d8d3bc2abc22206e66b5926.jpg,416,276,acne scar,83,144,106,173
levle2_61_jpg.rf.2871c2340d8d3bc2abc22206e66b5926.jpg,416,276,acne scar,118,163,135,184
levle2_61_jpg.rf.2871c2340d8d3bc2abc22206e66b5926.jpg,416,276,acne scar,108,171,123,193
levle2_61_jpg.rf.2871c2340d8d3bc2abc22206e66b5926.jpg,416,276,acne scar,130,181,145,198
levle2_61_jpg.rf.2871c2340d8d3bc2abc22206e66b5926.jpg,416,276,acne scar,127,194,144,214
levle2_61_jpg.rf.2871c2340d8d3bc2abc22206e66b5926.jpg,416,276,acne scar,147,196,162,216
320_jpg.rf.28a1020bb9063903631419bb21863d46.jpg,500,750,wrinkle,258,218,271,250
320_jpg.rf.28a1020bb9063903631419bb21863d46.jpg,500,750,wrinkle,274,227,287,258
320_jpg.rf.28a1020bb9063903631419bb21863d46.jpg,500,750,wrinkle,278,168,278,184
320_jpg.rf.28a1020bb9063903631419bb21863d46.jpg,500,750,wrinkle,278,181,327,192
320_jpg.rf.28a1020bb9063903631419bb21863d46.jpg,500,750,wrinkle,288,224,336,240
320_jpg.rf.28a1020bb9063903631419bb21863d46.jpg,500,750,wrinkle,302,197,328,208
320_jpg.rf.28a1020bb9063903631419bb21863d46.jpg,500,750,wrinkle,330,284,341,289
320_jpg.rf.28a1020bb9063903631419bb21863d46.jpg,500,750,wrinkle,329,280,339,283
2394089614_1_jpg.rf.28ba1eb09b7698dc66c1622ab68faaf8.jpg,427,640,Dark Circle,94,217,174,255
2394089614_1_jpg.rf.28ba1eb09b7698dc66c1622ab68faaf8.jpg,427,640,Dark Circle,248,216,327,252
19_jpeg.rf.290c4eb664f05c6432f0218cceff69a6.jpg,500,333,wrinkle,224,94,258,103
19_jpeg.rf.290c4eb664f05c6432f0218cceff69a6.jpg,500,333,wrinkle,262,93,288,102
19_jpeg.rf.290c4eb664f05c6432f0218cceff69a6.jpg,500,333,wrinkle,225,102,245,106
19_jpeg.rf.290c4eb664f05c6432f0218cceff69a6.jpg,500,333,wrinkle,246,104,288,110
19_jpeg.rf.290c4eb664f05c6432f0218cceff69a6.jpg,500,333,wrinkle,209,104,235,114
19_jpeg.rf.290c4eb664f05c6432f0218cceff69a6.jpg,500,333,wrinkle,212,110,231,119
19_jpeg.rf.290c4eb664f05c6432f0218cceff69a6.jpg,500,333,wrinkle,237,112,270,120
19_jpeg.rf.290c4eb664f05c6432f0218cceff69a6.jpg,500,333,wrinkle,267,109,295,118
Facial_Redness_Treatmentpicture_1056_1_jpg.rf.29b6d78f7769a223134484ff8c4d29bb.jpg,600,600,vascular,124,223,287,396
16_jpeg.rf.29f52df01f599229d68c79d72a0d46e1.jpg,500,373,wrinkle,277,31,378,91
16_jpeg.rf.29f52df01f599229d68c79d72a0d46e1.jpg,500,373,wrinkle,232,32,374,96
16_jpeg.rf.29f52df01f599229d68c79d72a0d46e1.jpg,500,373,wrinkle,213,39,239,47
16_jpeg.rf.29f52df01f599229d68c79d72a0d46e1.jpg,500,373,wrinkle,209,53,232,60
16_jpeg.rf.29f52df01f599229d68c79d72a0d46e1.jpg,500,373,wrinkle,225,49,368,112
16_jpeg.rf.29f52df01f599229d68c79d72a0d46e1.jpg,500,373,wrinkle,336,95,357,112
16_jpeg.rf.29f52df01f599229d68c79d72a0d46e1.jpg,500,373,wrinkle,308,97,313,121
16_jpeg.rf.29f52df01f599229d68c79d72a0d46e1.jpg,500,373,wrinkle,206,63,306,100
